"LogbookID";"UserID";"Timestamp";"Category";"ActionString";"Items";"IsAdminEntry";"Group"
"535592";"10454189";"2014-11-28 17:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"58 STATS-Poland 1"
"599440";"13387084";"2014-11-28 18:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"58 STATS-Poland 1"
"542064";"41883795";"2014-11-28 17:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"59 STATS-Spain 1"
"587526";"41883795";"2014-11-28 18:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"59 STATS-Spain 1"
"328316";"17047772";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"119506";"15589632";"2014-11-28 13:01:10";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"132917";"15589632";"2014-11-28 14:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"180795";"15589632";"2014-11-28 16:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"203903";"41813817";"2014-11-28 17:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"203906";"15589632";"2014-11-28 17:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"233449";"41819178";"2014-11-28 18:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"349969";"15589632";"2014-11-28 22:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"382595";"41805661";"2014-11-28 17:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"411192";"5069752";"2014-11-28 18:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"628574";"41783944";"2014-11-28 18:01:27";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"65 STATS-Turkey 1"
"71951";"41921866";"2014-11-28 06:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"88611";"41921866";"2014-11-28 07:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"109253";"41921866";"2014-11-28 08:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"271888";"41921866";"2014-11-28 15:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"290945";"41921866";"2014-11-28 16:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"334049";"26233987";"2014-11-28 18:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"356121";"41921866";"2014-11-28 19:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"380212";"41921866";"2014-11-28 20:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"408718";"41921866";"2014-11-28 21:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"435321";"41921866";"2014-11-28 22:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"461452";"41921866";"2014-11-28 23:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"205 STATS-Lateinamerika 2"
"591389";"40147254";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"149 STATS-Turkey 2"
"314745";"36421695";"2014-11-28 17:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"146 STATS-USA 2 (Westcoast)"
"330151";"36421695";"2014-11-28 18:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"146 STATS-USA 2 (Westcoast)"
"786934";"41927840";"2014-11-28 18:01:28";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"181 STATS-Turkey 3"
"24542";"34375413";"2014-11-28 01:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"40606";"34375413";"2014-11-28 03:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"46028";"34375413";"2014-11-28 04:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"53291";"34375413";"2014-11-28 06:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"57947";"34375413";"2014-11-28 07:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"64580";"34375413";"2014-11-28 08:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"74696";"34375413";"2014-11-28 09:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"91932";"34375413";"2014-11-28 10:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"105995";"34375413";"2014-11-28 11:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"144676";"34375413";"2014-11-28 13:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"165279";"34375413";"2014-11-28 14:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"238670";"28881753";"2014-11-28 18:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"284511";"34375413";"2014-11-28 20:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"307865";"34375413";"2014-11-28 21:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"354526";"34375413";"2014-11-28 23:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"206 STATS-Lateinamerika 1"
"1452";"41793552";"2014-11-28 00:01:07";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"56855";"41793552";"2014-11-28 01:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"155498";"41793552";"2014-11-28 06:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"173741";"41793552";"2014-11-28 07:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"313385";"41793552";"2014-11-28 12:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"434403";"11950148";"2014-11-28 15:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"486617";"41793552";"2014-11-28 16:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"527866";"33765669";"2014-11-28 17:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"527868";"11950148";"2014-11-28 17:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"569876";"32325259";"2014-11-28 18:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"605417";"11950148";"2014-11-28 19:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"641320";"41793552";"2014-11-28 20:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"678152";"41793552";"2014-11-28 21:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"715578";"41793552";"2014-11-28 22:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"745382";"41793552";"2014-11-28 23:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"85 STATS-Global America"
"683693";"30023694";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"148 STATS-Germany 2"
"941378";"33972587";"2014-11-28 17:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"166 STATS-Global Europe 2"
"1020328";"35924046";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"166 STATS-Global Europe 2"
"1393";"25147465";"2014-11-28 00:01:47";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"19850";"25147465";"2014-11-28 01:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"125068";"25147465";"2014-11-28 11:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"223150";"25147465";"2014-11-28 16:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"244459";"25147465";"2014-11-28 17:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"267527";"41811833";"2014-11-28 18:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"295509";"25147465";"2014-11-28 19:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"322666";"25147465";"2014-11-28 20:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"349501";"25147465";"2014-11-28 21:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"284 STATS-Netherlands 1"
"386270";"25511276";"2014-11-28 17:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"282 STATS-Spain 2"
"427990";"41690446";"2014-11-28 18:01:27";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"282 STATS-Spain 2"
"574989";"28152668";"2014-11-28 17:01:09";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"283 STATS-Germany 3"
"627976";"41586602";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"283 STATS-Germany 3"
"1096874";"41355323";"2014-11-28 18:01:28";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"281 STATS-Global Europe 3"
"194403";"41771591";"2014-11-28 17:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"630 STATS-Russia 2"
"207589";"41911203";"2014-11-28 18:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"630 STATS-Russia 2"
"400901";"41798014";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"370 STATS-France 3"
"129708";"27559304";"2014-11-28 07:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"153115";"27559304";"2014-11-28 08:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"180784";"27559304";"2014-11-28 09:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"206321";"27559304";"2014-11-28 10:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"232138";"27559304";"2014-11-28 11:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"252551";"27559304";"2014-11-28 12:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"307364";"27559304";"2014-11-28 15:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"324934";"27559304";"2014-11-28 16:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"336070";"25828439";"2014-11-28 17:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"336071";"27559304";"2014-11-28 17:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"346602";"41789935";"2014-11-28 18:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"357891";"27559304";"2014-11-28 19:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"367111";"27559304";"2014-11-28 20:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"329 STATS-Global Asia 1"
"352697";"40192388";"2014-11-28 17:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"375 STATS-Italy 2"
"384466";"41841393";"2014-11-28 18:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"375 STATS-Italy 2"
"383196";"413044";"2014-11-28 17:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"631 STATS-Global Europe 5"
"416881";"516678";"2014-11-28 18:01:28";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"631 STATS-Global Europe 5"
"461723";"41824676";"2014-11-28 17:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"486 STATS-Poland 2"
"511387";"41967947";"2014-11-28 18:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"486 STATS-Poland 2"
"605733";"42014745";"2014-11-28 17:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"605 STATS-Germany 4"
"653124";"41980102";"2014-11-28 18:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"605 STATS-Germany 4"
"389024";"42225168";"2014-11-28 17:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"634 STATS-US Global 2"
"420136";"42205973";"2014-11-28 18:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"634 STATS-US Global 2"
"712158";"37682782";"2014-11-28 17:01:15";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"504 STATS-Global Europe 4"
"777176";"41941776";"2014-11-28 18:01:15";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"504 STATS-Global Europe 4"
