"LogbookID";"UserID";"Timestamp";"Category";"ActionString";"Items";"IsAdminEntry";"Group"
"98131";"12177291";"2014-12-08 10:01:28";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"110253";"41801223";"2014-12-08 11:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"122112";"17085118";"2014-12-08 12:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"136980";"40570156";"2014-12-08 13:01:15";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"154495";"11264357";"2014-12-08 14:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"170995";"12177291";"2014-12-08 15:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"191112";"24575037";"2014-12-08 16:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"215669";"24575037";"2014-12-08 17:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"241311";"24575037";"2014-12-08 18:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"266984";"24575037";"2014-12-08 19:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"2061";"25863351";"2014-12-08 00:01:50";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"31146";"27675578";"2014-12-08 01:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"46331";"15189395";"2014-12-08 02:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"55837";"15592296";"2014-12-08 03:01:10";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"65285";"41789021";"2014-12-08 04:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"77697";"41789021";"2014-12-08 05:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"84816";"41789021";"2014-12-08 06:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"95967";"41781813";"2014-12-08 07:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"107588";"27675578";"2014-12-08 08:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"119891";"41791622";"2014-12-08 09:01:09";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"137307";"41791622";"2014-12-08 10:01:27";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"153698";"13569769";"2014-12-08 11:01:10";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"173087";"13569769";"2014-12-08 12:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"188210";"41797038";"2014-12-08 13:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"205551";"41779825";"2014-12-08 14:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"222620";"40246054";"2014-12-08 15:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"243772";"41796483";"2014-12-08 16:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"264947";"41797038";"2014-12-08 17:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"289881";"40242950";"2014-12-08 18:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"327762";"41789021";"2014-12-08 19:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"354294";"41791622";"2014-12-08 20:01:33";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"382799";"41791622";"2014-12-08 21:01:16";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"408500";"41791622";"2014-12-08 22:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"444872";"41791622";"2014-12-08 23:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"147 STATS-France 2"
"1006";"22309824";"2014-12-08 00:01:09";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"24528";"39930191";"2014-12-08 01:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"36220";"41793384";"2014-12-08 02:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"46045";"29933980";"2014-12-08 03:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"56067";"41829461";"2014-12-08 04:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"67173";"41829461";"2014-12-08 05:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"79386";"41836327";"2014-12-08 06:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"92037";"41833802";"2014-12-08 07:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"108042";"41833802";"2014-12-08 08:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"126854";"41829461";"2014-12-08 09:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"143620";"19285548";"2014-12-08 10:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"165439";"41829461";"2014-12-08 11:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"189940";"41832128";"2014-12-08 12:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"215935";"41832128";"2014-12-08 13:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"243133";"40259904";"2014-12-08 14:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"275912";"40259904";"2014-12-08 15:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"305333";"40259904";"2014-12-08 16:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"336719";"40259904";"2014-12-08 17:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"373551";"22309824";"2014-12-08 18:01:08";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"409841";"22309824";"2014-12-08 19:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"448132";"41836676";"2014-12-08 20:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"26527";"32697473";"2014-12-08 01:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"39585";"32697473";"2014-12-08 02:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"48662";"32697473";"2014-12-08 03:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"59059";"32697473";"2014-12-08 04:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"66961";"32702192";"2014-12-08 05:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"75566";"32702192";"2014-12-08 06:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"87424";"32702192";"2014-12-08 07:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"98736";"32702192";"2014-12-08 08:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"110741";"32702192";"2014-12-08 09:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"122344";"41896114";"2014-12-08 10:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"133090";"32697473";"2014-12-08 11:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"152057";"32702192";"2014-12-08 12:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"167274";"32697473";"2014-12-08 13:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"184229";"32697473";"2014-12-08 14:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"199917";"32702192";"2014-12-08 15:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"218048";"42005785";"2014-12-08 16:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"231795";"42005785";"2014-12-08 17:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"245811";"35068331";"2014-12-08 18:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"2945";"41807045";"2014-12-08 00:01:46";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"37238";"41834529";"2014-12-08 01:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"55692";"12354685";"2014-12-08 02:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"71071";"3547609";"2014-12-08 03:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"81415";"27226313";"2014-12-08 04:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"92214";"41822969";"2014-12-08 05:01:15";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"101067";"41822969";"2014-12-08 06:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"110344";"41794034";"2014-12-08 07:01:10";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"121399";"41828959";"2014-12-08 08:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"133776";"41794034";"2014-12-08 09:01:10";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"150154";"38427371";"2014-12-08 10:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"167031";"16823622";"2014-12-08 11:01:09";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"188849";"41829109";"2014-12-08 12:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
