"LogbookID";"UserID";"Timestamp";"Category";"ActionString";"Items";"IsAdminEntry";"Group"
"271486";"41851210";"2014-12-01 19:01:38";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"39 STATS-England 1"
"3135";"40087961";"2014-12-01 00:01:37";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"54202";"41829391";"2014-12-01 01:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"82773";"41818065";"2014-12-01 02:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"106211";"41818065";"2014-12-01 03:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"127299";"41829595";"2014-12-01 04:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"140654";"41829391";"2014-12-01 05:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"157869";"41829391";"2014-12-01 06:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"178366";"41822815";"2014-12-01 07:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"200314";"5392756";"2014-12-01 08:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"229514";"5392756";"2014-12-01 09:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"260987";"5392756";"2014-12-01 10:01:23";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"293431";"41829391";"2014-12-01 11:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"324375";"41841250";"2014-12-01 12:01:23";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"357368";"4922279";"2014-12-01 13:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"388706";"41839364";"2014-12-01 14:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"422542";"41834040";"2014-12-01 15:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"457753";"41839364";"2014-12-01 16:01:31";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"497878";"11617037";"2014-12-01 17:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"550587";"6371362";"2014-12-01 18:01:35";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"38 STATS-Germany 1"
"863";"32697473";"2014-12-01 00:01:09";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"29943";"41936762";"2014-12-01 01:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"47267";"41902286";"2014-12-01 02:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"61097";"41936762";"2014-12-01 03:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"73705";"41882601";"2014-12-01 04:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"84509";"41882601";"2014-12-01 05:01:03";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"97830";"41936563";"2014-12-01 06:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"111647";"41882601";"2014-12-01 07:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"125526";"33034275";"2014-12-01 08:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"143741";"41882601";"2014-12-01 09:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"161866";"41882601";"2014-12-01 10:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"182691";"41882601";"2014-12-01 11:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"209313";"32702192";"2014-12-01 12:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"229701";"32702192";"2014-12-01 13:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"255566";"33034275";"2014-12-01 14:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"283206";"33034275";"2014-12-01 15:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"308012";"41902286";"2014-12-01 16:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"333881";"33034275";"2014-12-01 17:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"359137";"33034275";"2014-12-01 18:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"383801";"33034275";"2014-12-01 19:01:06";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"40 STATS-USA 1 (Eastcoast)"
"1999";"12773229";"2014-12-01 00:01:35";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"40302";"41822969";"2014-12-01 01:01:15";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"62889";"12069437";"2014-12-01 02:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"75074";"41834105";"2014-12-01 03:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"86742";"41834105";"2014-12-01 04:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"96426";"26170799";"2014-12-01 05:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"105766";"26399948";"2014-12-01 06:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"116179";"19426495";"2014-12-01 07:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"128545";"41803616";"2014-12-01 08:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"144336";"12115980";"2014-12-01 09:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"162935";"36285520";"2014-12-01 10:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"184030";"41822969";"2014-12-01 11:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"209386";"41807045";"2014-12-01 12:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"234388";"41807045";"2014-12-01 13:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"262932";"41826420";"2014-12-01 14:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"293258";"41831492";"2014-12-01 15:01:32";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"323483";"9952319";"2014-12-01 16:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"357615";"41822969";"2014-12-01 17:01:28";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"401431";"12232415";"2014-12-01 18:01:24";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"41 STATS-France 1"
"3464";"40496613";"2014-12-01 00:01:53";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"101957";"16497859";"2014-12-01 01:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"153861";"32125167";"2014-12-01 02:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"193427";"32125167";"2014-12-01 03:01:12";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"230206";"42190503";"2014-12-01 04:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"262107";"33392307";"2014-12-01 05:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"293350";"16338840";"2014-12-01 06:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"333187";"735926";"2014-12-01 07:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"381873";"9805544";"2014-12-01 08:01:23";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"433255";"9805544";"2014-12-01 09:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"493849";"41966783";"2014-12-01 10:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"556702";"9805544";"2014-12-01 11:01:16";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"623247";"7358771";"2014-12-01 12:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"702314";"20350613";"2014-12-01 13:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"784249";"39876593";"2014-12-01 14:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"861169";"42121663";"2014-12-01 15:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"934862";"41966783";"2014-12-01 16:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"1013171";"42169700";"2014-12-01 17:01:18";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"1105040";"17469622";"2014-12-01 18:01:27";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"1183777";"10746813";"2014-12-01 19:01:16";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"14 STATS-Global Europe 1"
"3650";"32988222";"2014-12-01 00:01:39";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"53190";"20440644";"2014-12-01 01:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"92783";"13320477";"2014-12-01 02:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"122134";"13320477";"2014-12-01 03:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"143248";"32988222";"2014-12-01 04:01:20";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"163053";"41854077";"2014-12-01 05:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"183292";"7322911";"2014-12-01 06:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"209058";"41816214";"2014-12-01 07:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"238420";"41813494";"2014-12-01 08:01:16";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"270030";"19350756";"2014-12-01 09:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"302581";"5133921";"2014-12-01 10:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"337670";"13035190";"2014-12-01 11:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"378469";"41813494";"2014-12-01 12:01:19";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"416516";"10824406";"2014-12-01 13:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"465099";"41813494";"2014-12-01 14:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"509472";"41813494";"2014-12-01 15:01:31";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"550454";"41813494";"2014-12-01 16:01:23";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"593887";"41813494";"2014-12-01 17:01:27";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"640538";"41813494";"2014-12-01 18:01:23";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"689926";"41813494";"2014-12-01 19:01:33";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"42 STATS-Italy 1"
"1049";"17085118";"2014-12-01 00:01:50";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"23546";"24575037";"2014-12-01 01:01:15";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"34839";"17085118";"2014-12-01 02:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"41946";"41806401";"2014-12-01 03:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"47558";"10771757";"2014-12-01 04:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"52848";"41819178";"2014-12-01 05:01:11";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"58395";"41819178";"2014-12-01 06:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"65027";"27746723";"2014-12-01 07:01:10";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"73033";"24575037";"2014-12-01 08:01:21";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"83041";"41765017";"2014-12-01 09:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"94479";"41765017";"2014-12-01 10:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"110307";"17085118";"2014-12-01 11:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"126908";"17085118";"2014-12-01 12:01:26";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"147733";"17085118";"2014-12-01 13:01:13";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"167837";"41769425";"2014-12-01 14:01:22";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"190595";"17085118";"2014-12-01 15:01:14";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"211827";"17085118";"2014-12-01 16:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"239282";"17085118";"2014-12-01 17:01:17";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"268933";"41821043";"2014-12-01 18:01:25";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"74 STATS-Scandinavia 1"
"866";"14794643";"2014-12-01 00:01:09";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"26383";"21462035";"2014-12-01 01:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"40767";"41831188";"2014-12-01 02:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"52872";"41831188";"2014-12-01 03:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"62211";"24626431";"2014-12-01 04:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"73086";"24626431";"2014-12-01 05:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"83504";"24626431";"2014-12-01 06:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"98384";"24626431";"2014-12-01 07:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"119961";"24626431";"2014-12-01 08:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"142960";"24626431";"2014-12-01 09:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"166765";"24626431";"2014-12-01 10:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"194962";"24626431";"2014-12-01 11:01:04";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"222954";"24626431";"2014-12-01 12:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"251019";"25936666";"2014-12-01 13:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
"279611";"40259904";"2014-12-01 14:01:05";"purchase";"User:AuctionWin";"{"AuctionAmount":1,"AuctionItemName":"labels_Weapons_52"}";"0";"66 STATS-Russia 1"
